pn_id,vol_raw_usd,vol_norm,lot_count,breadth_norm,line_count,avg_line_usd,ticket_norm,cat_liq_norm,pn_liquidity,flags
280780001FRE,125.710000,0.000000,1,0.100000,1,125.710000,0.200200,0.300000,0.120030,CAT_UNKNOWN_HEAVY
50133990001FRE,125.710000,0.000000,1,0.100000,1,125.710000,0.200200,0.300000,0.120030,CAT_UNKNOWN_HEAVY
50134473001FRE,125.710000,0.000000,1,0.100000,1,125.710000,0.200200,0.300000,0.120030,CAT_UNKNOWN_HEAVY
50139611001FRE,125.710000,0.000000,1,0.100000,1,125.710000,0.200200,0.300000,0.120030,CAT_UNKNOWN_HEAVY
50121612085FRE,205.420000,0.000000,1,0.100000,1,205.420000,0.306836,0.220000,0.120025,
2208WFPT,22.580000,0.000000,2,0.200000,2,11.290000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
50141545002FRE,47.140000,0.000000,2,0.200000,2,23.570000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
520AANY,0.000000,0.000000,4,0.400000,5,0.000000,0.000000,0.000000,0.120000,
583487A,23.820000,0.000000,2,0.200000,2,11.910000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
B524IEFT1,147.220000,0.000000,2,0.200000,3,49.073333,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
C300,0.030000,0.000000,2,0.200000,3,0.010000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
EDA50KRUQS,0.020000,0.000000,2,0.200000,2,0.010000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
HDZCM1,57.195000,0.000000,2,0.200000,2,28.597500,0.000000,0.300000,0.120000,
K01B,77.280000,0.000000,2,0.200000,2,38.640000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
KB212B,73.790000,0.000000,2,0.200000,3,24.596667,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
KB522P,22.000000,0.000000,2,0.200000,2,11.000000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
KHBM1M15HK,93.380000,0.000000,2,0.200000,2,46.690000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
LA2405X,59.400000,0.000000,2,0.200000,2,29.700000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
P2214HB,53.460000,0.000000,2,0.200000,2,26.730000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
R2106533X4,171.490000,0.000000,2,0.200000,4,42.872500,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
R210A510X2,4.210000,0.000000,2,0.200000,2,2.105000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
R211B556X1,126.650000,0.000000,2,0.200000,3,42.216667,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
RS232,22.904000,0.000000,2,0.200000,2,11.452000,0.000000,0.300000,0.120000,
S0700700,15.470000,0.000000,2,0.200000,2,7.735000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
S230132530,10.507094,0.000000,2,0.200000,2,5.253547,0.000000,0.300000,0.120000,
SV9PGFH,68.751667,0.000000,2,0.200000,2,34.375833,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
YU0003DEL5,4.200000,0.000000,2,0.200000,2,2.100000,0.000000,0.300000,0.120000,CAT_UNKNOWN_HEAVY
36144RU,125.550000,0.000000,1,0.100000,1,125.550000,0.199923,0.300000,0.119989,CAT_UNKNOWN_HEAVY
50120370001FRE,124.980000,0.000000,1,0.100000,1,124.980000,0.198935,0.300000,0.119840,CAT_UNKNOWN_HEAVY
S202302POSSW2,203.520000,0.000000,1,0.100000,1,203.520000,0.304819,0.220000,0.119723,
L000890100,124.470000,0.000000,1,0.100000,1,124.470000,0.198047,0.300000,0.119707,CAT_UNKNOWN_HEAVY
KXT7665,124.360000,0.000000,1,0.100000,1,124.360000,0.197855,0.300000,0.119678,CAT_UNKNOWN_HEAVY
W9192MC,124.120000,0.000000,1,0.100000,1,124.120000,0.197436,0.300000,0.119615,CAT_UNKNOWN_HEAVY
TB011,123.930000,0.000000,1,0.100000,1,123.930000,0.197103,0.300000,0.119565,CAT_UNKNOWN_HEAVY
SFTPC5E5M,202.250000,0.000000,1,0.100000,1,202.250000,0.303459,0.220000,0.119519,
TM11TM21,123.440000,0.000000,1,0.100000,1,123.440000,0.196243,0.300000,0.119436,CAT_UNKNOWN_HEAVY
HRDP16D50,122.780000,0.000000,1,0.100000,1,122.780000,0.195079,0.300000,0.119262,CAT_UNKNOWN_HEAVY
50138994002FRE,122.090000,0.000000,1,0.100000,1,122.090000,0.193855,0.300000,0.119078,CAT_UNKNOWN_HEAVY
NMFRP16SCUS2RU,121.940000,0.000000,1,0.100000,1,121.940000,0.193588,0.300000,0.119038,CAT_UNKNOWN_HEAVY
580ADGR,121.860000,0.000000,1,0.100000,1,121.860000,0.193446,0.300000,0.119017,CAT_UNKNOWN_HEAVY
GABMF48NS,121.630000,0.000000,1,0.100000,1,121.630000,0.193035,0.300000,0.118955,CAT_UNKNOWN_HEAVY
VX89531PLATE,120.890000,0.000000,1,0.100000,1,120.890000,0.191710,0.300000,0.118757,CAT_UNKNOWN_HEAVY
HC6000ENPB,119.830000,0.000000,1,0.100000,1,119.830000,0.189798,0.300000,0.118470,CAT_UNKNOWN_HEAVY
50138991001FRE,119.460000,0.000000,1,0.100000,1,119.460000,0.189126,0.300000,0.118369,CAT_UNKNOWN_HEAVY
50139114002FRE,119.360000,0.000000,1,0.100000,1,119.360000,0.188944,0.300000,0.118342,CAT_UNKNOWN_HEAVY
50139115002FRE,119.360000,0.000000,1,0.100000,1,119.360000,0.188944,0.300000,0.118342,CAT_UNKNOWN_HEAVY
SENTE400400000,119.280000,0.000000,1,0.100000,1,119.280000,0.188799,0.300000,0.118320,CAT_UNKNOWN_HEAVY
355464001FRE,118.910000,0.000000,1,0.100000,1,118.910000,0.188124,0.300000,0.118219,CAT_UNKNOWN_HEAVY
DKVMIP8,118.820000,0.000000,1,0.100000,1,118.820000,0.187960,0.300000,0.118194,CAT_UNKNOWN_HEAVY
548706502401FRE,118.800000,0.000000,1,0.100000,1,118.800000,0.187923,0.300000,0.118188,CAT_UNKNOWN_HEAVY
SUP922,118.800000,0.000000,1,0.100000,1,118.800000,0.187923,0.300000,0.118188,CAT_UNKNOWN_HEAVY
D71570,118.660000,0.000000,1,0.100000,1,118.660000,0.187667,0.300000,0.118150,CAT_UNKNOWN_HEAVY
R210A522X2,117.950000,0.000000,1,0.100000,1,117.950000,0.186364,0.300000,0.117955,CAT_UNKNOWN_HEAVY
50134479001FRE,117.860000,0.000000,1,0.100000,1,117.860000,0.186198,0.300000,0.117930,CAT_UNKNOWN_HEAVY
50134479007FRE,117.860000,0.000000,1,0.100000,1,117.860000,0.186198,0.300000,0.117930,CAT_UNKNOWN_HEAVY
50134479008FRE,117.860000,0.000000,1,0.100000,1,117.860000,0.186198,0.300000,0.117930,CAT_UNKNOWN_HEAVY
50147623001FRE,117.860000,0.000000,1,0.100000,1,117.860000,0.186198,0.300000,0.117930,CAT_UNKNOWN_HEAVY
50147624001FRE,117.860000,0.000000,1,0.100000,1,117.860000,0.186198,0.300000,0.117930,CAT_UNKNOWN_HEAVY
50147638001FRE,117.850000,0.000000,1,0.100000,1,117.850000,0.186180,0.300000,0.117927,CAT_UNKNOWN_HEAVY
HIVFCP3100,117.800000,0.000000,1,0.100000,1,117.800000,0.186088,0.300000,0.117913,CAT_UNKNOWN_HEAVY
XR1000,117.490000,0.000000,1,0.100000,1,117.490000,0.185515,0.300000,0.117827,CAT_UNKNOWN_HEAVY
E60155,117.010000,0.000000,1,0.100000,1,117.010000,0.184626,0.300000,0.117694,CAT_UNKNOWN_HEAVY
TCPA2B,116.670000,0.000000,1,0.100000,1,116.670000,0.183995,0.300000,0.117599,CAT_UNKNOWN_HEAVY
RJ45UUTP55M,115.480000,0.000000,1,0.100000,1,115.480000,0.181768,0.300000,0.117265,CAT_UNKNOWN_HEAVY
C087,114.960000,0.000000,1,0.100000,1,114.960000,0.180788,0.300000,0.117118,CAT_UNKNOWN_HEAVY
W221002000,114.644409,0.000000,1,0.100000,1,114.644409,0.180191,0.300000,0.117029,CAT_UNKNOWN_HEAVY
5451EISE,114.400000,0.000000,1,0.100000,1,114.400000,0.179728,0.300000,0.116959,CAT_UNKNOWN_HEAVY
50138875002FRE,186.620000,0.000000,1,0.100000,1,186.620000,0.285994,0.220000,0.116899,
HCBPWR01,113.800000,0.000000,1,0.100000,1,113.800000,0.178586,0.300000,0.116788,CAT_UNKNOWN_HEAVY
50129058024FRE,185.619000,0.000000,1,0.100000,1,185.619000,0.284826,0.220000,0.116724,
TL866II,113.520000,0.000000,1,0.100000,1,113.520000,0.178051,0.300000,0.116708,CAT_UNKNOWN_HEAVY
FUS30SHPE1011281,185.100000,0.000000,1,0.100000,1,185.100000,0.284218,0.220000,0.116633,
FUS30HPE1011282,185.000000,0.000000,1,0.100000,1,185.000000,0.284101,0.220000,0.116615,
234214S0001,113.190000,0.000000,1,0.100000,1,113.190000,0.177419,0.300000,0.116613,CAT_UNKNOWN_HEAVY
50134448001FRE,112.950000,0.000000,1,0.100000,1,112.950000,0.176958,0.300000,0.116544,CAT_UNKNOWN_HEAVY
6DRP,112.758544,0.000000,1,0.100000,1,112.758544,0.176590,0.300000,0.116488,CAT_UNKNOWN_HEAVY
CCPAON01,112.340000,0.000000,1,0.100000,1,112.340000,0.175782,0.300000,0.116367,CAT_UNKNOWN_HEAVY
R20705331,111.490000,0.000000,1,0.100000,1,111.490000,0.174133,0.300000,0.116120,CAT_UNKNOWN_HEAVY
CCT1436TU,111.360000,0.000000,1,0.100000,1,111.360000,0.173880,0.300000,0.116082,CAT_UNKNOWN_HEAVY
X05VVF,330.883364,0.000000,1,0.100000,3,110.294455,0.171792,0.300000,0.115769,CAT_UNKNOWN_HEAVY
X05WF,110.294455,0.000000,1,0.100000,1,110.294455,0.171792,0.300000,0.115769,CAT_UNKNOWN_HEAVY
50143343001FRE,110.080000,0.000000,1,0.100000,1,110.080000,0.171369,0.300000,0.115705,CAT_UNKNOWN_HEAVY
50128676001FRE,110.000000,0.000000,1,0.100000,1,110.000000,0.171211,0.300000,0.115682,CAT_UNKNOWN_HEAVY
R170205102,109.020000,0.000000,1,0.100000,1,109.020000,0.169268,0.300000,0.115390,CAT_UNKNOWN_HEAVY
DPO16262701,108.950000,0.000000,1,0.100000,1,108.950000,0.169129,0.300000,0.115369,CAT_UNKNOWN_HEAVY
124293S,108.770000,0.000000,1,0.100000,1,108.770000,0.168770,0.300000,0.115315,CAT_UNKNOWN_HEAVY
50135205001FRE,175.740000,0.000000,1,0.100000,1,175.740000,0.272950,0.220000,0.114943,
50139673001FRE,107.490000,0.000000,1,0.100000,1,107.490000,0.166199,0.300000,0.114930,CAT_UNKNOWN_HEAVY
RK4URU,107.440000,0.000000,1,0.100000,1,107.440000,0.166098,0.300000,0.114915,CAT_UNKNOWN_HEAVY
50173863001FRE,107.150000,0.000000,1,0.100000,1,107.150000,0.165511,0.300000,0.114827,CAT_UNKNOWN_HEAVY
A002495,107.060000,0.000000,1,0.100000,1,107.060000,0.165329,0.300000,0.114799,CAT_UNKNOWN_HEAVY
TPCW0006TC,173.820000,0.000000,1,0.100000,1,173.820000,0.270565,0.220000,0.114585,
NSHVI612,106.070000,0.000000,1,0.100000,1,106.070000,0.163311,0.300000,0.114497,CAT_UNKNOWN_HEAVY
N6803FRW9103FRE,105.680000,0.000000,1,0.100000,1,105.680000,0.162511,0.300000,0.114377,CAT_UNKNOWN_HEAVY
A0712000,105.380000,0.000000,1,0.100000,1,105.380000,0.161894,0.300000,0.114284,CAT_UNKNOWN_HEAVY
P2421D,103.930000,0.000000,1,0.100000,1,103.930000,0.158885,0.300000,0.113833,CAT_UNKNOWN_HEAVY
E2216H,103.490000,0.000000,1,0.100000,1,103.490000,0.157964,0.300000,0.113695,CAT_UNKNOWN_HEAVY
SUP966,205.640000,0.000000,1,0.100000,2,102.820000,0.156554,0.300000,0.113483,CAT_UNKNOWN_HEAVY
P2719H,102.300000,0.000000,1,0.100000,1,102.300000,0.155453,0.300000,0.113318,CAT_UNKNOWN_HEAVY
U2417A,102.190000,0.000000,1,0.100000,1,102.190000,0.155219,0.300000,0.113283,CAT_UNKNOWN_HEAVY
XS708E,166.350000,0.000000,1,0.100000,1,166.350000,0.261026,0.220000,0.113154,
50130722001FRE,166.299000,0.000000,1,0.100000,1,166.299000,0.260960,0.220000,0.113144,
XL2000HMIBASE,101.570000,0.000000,1,0.100000,1,101.570000,0.153898,0.300000,0.113085,CAT_UNKNOWN_HEAVY
FOPD9SCSC3,101.230000,0.000000,1,0.100000,1,101.230000,0.153170,0.300000,0.112975,CAT_UNKNOWN_HEAVY
LX300,101.200000,0.000000,1,0.100000,1,101.200000,0.153105,0.300000,0.112966,CAT_UNKNOWN_HEAVY
UHH32D048300100,100.480000,0.000000,1,0.100000,1,100.480000,0.151555,0.300000,0.112733,CAT_UNKNOWN_HEAVY
U2421M,200.770000,0.000000,1,0.100000,2,100.385000,0.151349,0.300000,0.112702,CAT_UNKNOWN_HEAVY
1013430RU,99.290000,0.000000,1,0.100000,1,99.290000,0.148968,0.300000,0.112345,CAT_UNKNOWN_HEAVY
FX808330,98.930000,0.000000,1,0.100000,1,98.930000,0.148179,0.300000,0.112227,CAT_UNKNOWN_HEAVY
50143425001FRE,98.590000,0.000000,1,0.100000,1,98.590000,0.147431,0.300000,0.112115,CAT_UNKNOWN_HEAVY
R211B522X1,98.390000,0.000000,1,0.100000,1,98.390000,0.146990,0.300000,0.112049,CAT_UNKNOWN_HEAVY
1011072HS,98.260000,0.000000,1,0.100000,1,98.260000,0.146703,0.300000,0.112006,CAT_UNKNOWN_HEAVY
G120752095,97.960000,0.000000,1,0.100000,1,97.960000,0.146039,0.300000,0.111906,CAT_UNKNOWN_HEAVY
35306RU,97.150000,0.000000,1,0.100000,1,97.150000,0.144236,0.300000,0.111635,CAT_UNKNOWN_HEAVY
50135503003FRE,158.400000,0.000000,1,0.100000,1,158.400000,0.250393,0.220000,0.111559,
50141331001FRE,158.400000,0.000000,1,0.100000,1,158.400000,0.250393,0.220000,0.111559,
50144041001FRE,158.400000,0.000000,1,0.100000,1,158.400000,0.250393,0.220000,0.111559,
50149326003FRE,158.400000,0.000000,1,0.100000,1,158.400000,0.250393,0.220000,0.111559,
50174291001FRE,158.400000,0.000000,1,0.100000,1,158.400000,0.250393,0.220000,0.111559,
50120380002FRE,158.377500,0.000000,1,0.100000,1,158.377500,0.250362,0.220000,0.111554,
LEONARDOMCP07,96.800000,0.000000,1,0.100000,1,96.800000,0.143453,0.300000,0.111518,CAT_UNKNOWN_HEAVY
BL8015,96.090000,0.000000,1,0.100000,1,96.090000,0.141854,0.300000,0.111278,CAT_UNKNOWN_HEAVY
50142875010FRE,95.560000,0.000000,1,0.100000,1,95.560000,0.140653,0.300000,0.111098,CAT_UNKNOWN_HEAVY
K20A,285.170000,0.000000,1,0.100000,3,95.056667,0.139506,0.300000,0.110926,CAT_UNKNOWN_HEAVY
WSC296024TTLV06,95.050000,0.000000,1,0.100000,1,95.050000,0.139491,0.300000,0.110924,CAT_UNKNOWN_HEAVY
TC810N1013,94.770000,0.000000,1,0.100000,1,94.770000,0.138850,0.300000,0.110828,CAT_UNKNOWN_HEAVY
OT3212BHONG,94.660000,0.000000,1,0.100000,1,94.660000,0.138598,0.300000,0.110790,CAT_UNKNOWN_HEAVY
100MM,189.293831,0.000000,1,0.100000,2,94.646916,0.138568,0.300000,0.110785,CAT_UNKNOWN_HEAVY
50134037011FRE,94.280000,0.000000,1,0.100000,1,94.280000,0.137725,0.300000,0.110659,CAT_UNKNOWN_HEAVY
1031700RU,94.090000,0.000000,1,0.100000,1,94.090000,0.137287,0.300000,0.110593,CAT_UNKNOWN_HEAVY
TG71H40S,93.660000,0.000000,1,0.100000,1,93.660000,0.136292,0.300000,0.110444,CAT_UNKNOWN_HEAVY
R20705122,93.650000,0.000000,1,0.100000,1,93.650000,0.136269,0.300000,0.110440,CAT_UNKNOWN_HEAVY
116E27411,93.010000,0.000000,1,0.100000,1,93.010000,0.134780,0.300000,0.110217,CAT_UNKNOWN_HEAVY
SFTPC5E20M,151.172727,0.000000,1,0.100000,1,151.172727,0.240252,0.220000,0.110038,
BE550GRS,92.420000,0.000000,1,0.100000,1,92.420000,0.133398,0.300000,0.110010,CAT_UNKNOWN_HEAVY
WD19DCS,92.400000,0.000000,1,0.100000,1,92.400000,0.133351,0.300000,0.110003,CAT_UNKNOWN_HEAVY
CF226X,91.670000,0.000000,1,0.100000,1,91.670000,0.131629,0.300000,0.109744,CAT_UNKNOWN_HEAVY
DPS200F,149.600000,0.000000,1,0.100000,1,149.600000,0.237981,0.220000,0.109697,
50135484001FRE,91.340000,0.000000,1,0.100000,1,91.340000,0.130846,0.300000,0.109627,CAT_UNKNOWN_HEAVY
50154433002FRE,91.340000,0.000000,1,0.100000,1,91.340000,0.130846,0.300000,0.109627,CAT_UNKNOWN_HEAVY
BZR2,90.440000,0.000000,1,0.100000,1,90.440000,0.128695,0.300000,0.109304,CAT_UNKNOWN_HEAVY
PS186,90.440000,0.000000,1,0.100000,1,90.440000,0.128695,0.300000,0.109304,CAT_UNKNOWN_HEAVY
VE0336035SA0,90.070000,0.000000,1,0.100000,1,90.070000,0.127805,0.300000,0.109171,CAT_UNKNOWN_HEAVY
47D30LC1211BL,89.720000,0.000000,1,0.100000,1,89.720000,0.126960,0.300000,0.109044,CAT_UNKNOWN_HEAVY
DPR16327101,89.540000,0.000000,1,0.100000,1,89.540000,0.126524,0.300000,0.108979,CAT_UNKNOWN_HEAVY
P2422H,89.280000,0.000000,1,0.100000,1,89.280000,0.125892,0.300000,0.108884,CAT_UNKNOWN_HEAVY
EX20SE0002,89.050000,0.000000,1,0.100000,1,89.050000,0.125332,0.300000,0.108800,CAT_UNKNOWN_HEAVY
S10010,177.400000,0.000000,1,0.100000,2,88.700000,0.124477,0.300000,0.108672,CAT_UNKNOWN_HEAVY
3030226RU,88.140000,0.000000,1,0.100000,1,88.140000,0.123102,0.300000,0.108465,CAT_UNKNOWN_HEAVY
35302RU,86.980000,0.000000,1,0.100000,1,86.980000,0.120225,0.300000,0.108034,CAT_UNKNOWN_HEAVY
A0730001,86.620000,0.000000,1,0.100000,1,86.620000,0.119324,0.300000,0.107899,CAT_UNKNOWN_HEAVY
50146158001FRE,110.640000,0.000000,1,0.100000,1,110.640000,0.172471,0.260000,0.107871,
G41140,86.180000,0.000000,1,0.100000,1,86.180000,0.118218,0.300000,0.107733,CAT_UNKNOWN_HEAVY
50123270001FRE,85.460000,0.000000,1,0.100000,1,85.460000,0.116396,0.300000,0.107459,CAT_UNKNOWN_HEAVY
VE0336026SA0,85.390000,0.000000,1,0.100000,1,85.390000,0.116219,0.300000,0.107433,CAT_UNKNOWN_HEAVY
DPR78284901,139.340000,0.000000,1,0.100000,1,139.340000,0.222553,0.220000,0.107383,
CT40SHDC,85.070000,0.000000,1,0.100000,1,85.070000,0.115403,0.300000,0.107310,CAT_UNKNOWN_HEAVY
ST7800A1005U,84.950000,0.000000,1,0.100000,1,84.950000,0.115097,0.300000,0.107265,CAT_UNKNOWN_HEAVY
CBL501300S00,84.540000,0.000000,1,0.100000,1,84.540000,0.114046,0.300000,0.107107,CAT_UNKNOWN_HEAVY
AED20,84.522699,0.000000,1,0.100000,1,84.522699,0.114002,0.300000,0.107100,CAT_UNKNOWN_HEAVY
46210254FRE,137.330000,0.000000,1,0.100000,1,137.330000,0.219398,0.220000,0.106910,
