pn_id,vol_raw_usd,vol_norm,lot_count,breadth_norm,line_count,avg_line_usd,ticket_norm,cat_liq_norm,pn_liquidity,flags
ITRIGUE5600,53.320513,0.000000,1,0.100000,1,53.320513,0.013962,0.300000,0.092094,CAT_UNKNOWN_HEAVY
L202EV,53.320513,0.000000,1,0.100000,1,53.320513,0.013962,0.300000,0.092094,CAT_UNKNOWN_HEAVY
Q1397A,53.166667,0.000000,1,0.100000,1,53.166667,0.013335,0.300000,0.092000,CAT_UNKNOWN_HEAVY
50164220001FRE,53.038462,0.000000,1,0.100000,1,53.038462,0.012810,0.300000,0.091922,CAT_UNKNOWN_HEAVY
ST7800A1013U,52.884615,0.000000,1,0.100000,1,52.884615,0.012180,0.300000,0.091827,CAT_UNKNOWN_HEAVY
50125497001FRE,52.602564,0.000000,1,0.100000,1,52.602564,0.011018,0.300000,0.091653,CAT_UNKNOWN_HEAVY
5031024901FRE,52.602564,0.000000,1,0.100000,1,52.602564,0.011018,0.300000,0.091653,CAT_UNKNOWN_HEAVY
EDPS1100AB,85.756410,0.000000,1,0.100000,1,85.756410,0.117148,0.220000,0.091572,
CKAT2400,51.756410,0.000000,1,0.100000,1,51.756410,0.007497,0.300000,0.091125,CAT_UNKNOWN_HEAVY
ISN3010B4,51.166667,0.000000,1,0.100000,1,51.166667,0.005009,0.300000,0.090751,CAT_UNKNOWN_HEAVY
JYXCS124A,83.371795,0.000000,1,0.100000,1,83.371795,0.111025,0.220000,0.090654,
50152954001FRE,50.371795,0.000000,1,0.100000,1,50.371795,0.001609,0.300000,0.090241,CAT_UNKNOWN_HEAVY
50155809001FRE,50.371795,0.000000,1,0.100000,1,50.371795,0.001609,0.300000,0.090241,CAT_UNKNOWN_HEAVY
00171RL,0.000000,0.000000,3,0.300000,3,0.000000,0.000000,0.000000,0.090000,
0110702801FRE,43.076923,0.000000,1,0.100000,1,43.076923,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
018CFM,0.089141,0.000000,1,0.100000,1,0.089141,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
02J1CF,2.243590,0.000000,1,0.100000,1,2.243590,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
0MCT3Y,6.346154,0.000000,1,0.100000,1,6.346154,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
0PTIC,9.219872,0.000000,1,0.100000,2,4.609936,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
0W508F,17.653846,0.000000,1,0.100000,1,17.653846,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
1010550RU,47.923077,0.000000,1,0.100000,1,47.923077,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
1010X670X210,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
1011025HS,9.435897,0.000000,1,0.100000,1,9.435897,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
1035451H5,10.884615,0.000000,1,0.100000,1,10.884615,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
108R00909,13.205128,0.000000,1,0.100000,1,13.205128,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
1119035M,15.589744,0.000000,1,0.100000,1,15.589744,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
150MM,35.416534,0.000000,1,0.100000,4,8.854134,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
18842RMK,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
1908FPT,30.461538,0.000000,1,0.100000,1,30.461538,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
1908FTP,1.692308,0.000000,1,0.100000,1,1.692308,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
20225RMK,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
20977RMK,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
2100AP,13.705128,0.000000,1,0.100000,1,13.705128,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
210AOSD,40.326719,0.000000,1,0.100000,1,40.326719,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
21299RMK,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
220103308001H,25.756410,0.000000,1,0.100000,1,25.756410,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
220103308103F,26.653846,0.000000,1,0.100000,1,26.653846,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
2318768W10,91.320513,0.000000,1,0.100000,2,45.660256,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
260513B10XL,20.641026,0.000000,1,0.100000,1,20.641026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
27994H5,30.179487,0.000000,1,0.100000,1,30.179487,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
27995H5,9.602564,0.000000,1,0.100000,1,9.602564,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
280756001FRE,40.294872,0.000000,1,0.100000,1,40.294872,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
280787000FRE,23.730769,0.000000,1,0.100000,1,23.730769,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
280791000FRE,40.294872,0.000000,1,0.100000,1,40.294872,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
280863000FRE,10.076923,0.000000,1,0.100000,1,10.076923,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
2L5202U,28.871795,0.000000,1,0.100000,1,28.871795,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
2RM24VAC,0.039594,0.000000,1,0.100000,1,0.039594,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
35G0,28.280629,0.000000,1,0.100000,1,28.280629,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
36204RU,47.641026,0.000000,1,0.100000,1,47.641026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
370344000FRE,15.115385,0.000000,1,0.100000,1,15.115385,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
370358000FRE,41.269231,0.000000,1,0.100000,1,41.269231,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
3A34736H01,0.000000,0.000000,3,0.300000,3,0.000000,0.000000,0.000000,0.090000,
3A34969H01,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
3A34970H01,14.951843,0.000000,1,0.100000,1,14.951843,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
4580081L,2.974359,0.000000,1,0.100000,1,2.974359,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50120681001RU,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50122882001FRE,30.217949,0.000000,1,0.100000,1,30.217949,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50125909001FRE,45.282051,0.000000,1,0.100000,1,45.282051,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50126075002D,11.384615,0.000000,1,0.100000,1,11.384615,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50126651001FRE,12.089744,0.000000,1,0.100000,1,12.089744,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50128055001FRE,20.307692,0.000000,1,0.100000,1,20.307692,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50128684001FRE,41.294872,0.000000,1,0.100000,1,41.294872,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50130720001FRE,40.294872,0.000000,1,0.100000,1,40.294872,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50134001001FRE,34.230769,0.000000,1,0.100000,1,34.230769,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50134472001FRE,25.948718,0.000000,1,0.100000,1,25.948718,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50134584001FRE,44.320513,0.000000,1,0.100000,1,44.320513,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50134836001FRE,4.897436,0.000000,1,0.100000,1,4.897436,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50135131011FRE,39.794872,0.000000,1,0.100000,1,39.794872,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50136427001FRE,4.423077,0.000000,1,0.100000,1,4.423077,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50137983001FRE,40.615385,0.000000,1,0.100000,1,40.615385,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50138978001FRE,20.141026,0.000000,1,0.100000,1,20.141026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50138983001FRE,20.141026,0.000000,1,0.100000,1,20.141026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50141725002FRE,20.141026,0.000000,1,0.100000,1,20.141026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50142888001FRE,27.538462,0.000000,1,0.100000,1,27.538462,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50148585001FRE,26.730769,0.000000,1,0.100000,1,26.730769,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50148591004FRE,30.628205,0.000000,1,0.100000,1,30.628205,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50150766001FRE,40.294872,0.000000,1,0.100000,1,40.294872,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50150768001FRE,40.294872,0.000000,1,0.100000,1,40.294872,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50150970001FRE,35.102564,0.000000,1,0.100000,1,35.102564,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50152944001FRE,22.602564,0.000000,1,0.100000,1,22.602564,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50153381001FRE,15.602564,0.000000,1,0.100000,1,15.602564,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50153381003FRE,17.551282,0.000000,1,0.100000,1,17.551282,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50159095001FRE,30.628205,0.000000,1,0.100000,1,30.628205,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50160044001FRE,43.435897,0.000000,1,0.100000,1,43.435897,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50164452001FRE,30.628205,0.000000,1,0.100000,1,30.628205,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50164669001FRE,32.487179,0.000000,1,0.100000,1,32.487179,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
50180093001FRE,26.730769,0.000000,1,0.100000,1,26.730769,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
508A,17.064103,0.000000,1,0.100000,1,17.064103,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
5109C,4.192308,0.000000,1,0.100000,1,4.192308,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
5193020901FRE,33.423077,0.000000,1,0.100000,1,33.423077,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
570AAIS,20.782051,0.000000,1,0.100000,1,20.782051,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
570X670X210,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
5712475501FRE,26.833333,0.000000,1,0.100000,1,26.833333,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
5712475601FRE,32.230769,0.000000,1,0.100000,1,32.230769,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
583483A,45.576923,0.000000,1,0.100000,1,45.576923,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
5D25288G01,7.035015,0.000000,1,0.100000,1,7.035015,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
5INCH,0.590255,0.000000,1,0.100000,1,0.590255,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
5TG,2.108053,0.000000,1,0.100000,1,2.108053,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
642828002FRE,39.576923,0.000000,1,0.100000,1,39.576923,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
6500R,14.589172,0.000000,1,0.100000,1,14.589172,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
6500RSE,0.256410,0.000000,1,0.100000,1,0.256410,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
6500SE,23.121149,0.000000,1,0.100000,1,23.121149,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
650829001FRE,38.423077,0.000000,1,0.100000,1,38.423077,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
77434RU,23.500000,0.000000,1,0.100000,1,23.500000,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
790X670X210,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
8SLOT,21.615385,0.000000,1,0.100000,1,21.615385,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
90018316R,26.294872,0.000000,1,0.100000,1,26.294872,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
900ME1006000,75.641026,0.000000,1,0.100000,2,37.820513,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
900R080200,0.000000,0.000000,3,0.300000,3,0.000000,0.000000,0.000000,0.090000,
A000342,27.512821,0.000000,1,0.100000,1,27.512821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
A001979,37.307692,0.000000,1,0.100000,1,37.307692,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
AID3,0.104825,0.000000,1,0.100000,1,0.104825,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
AL1303KN,8.782051,0.000000,1,0.100000,1,8.782051,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
AX510,35.858974,0.000000,1,0.100000,1,35.858974,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
B024717303,4.743590,0.000000,1,0.100000,1,4.743590,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
BODYCONTROL1,5.100358,0.000000,1,0.100000,1,5.100358,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
BOOTGN10PAC,20.141026,0.000000,1,0.100000,1,20.141026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
BOOTYL10PAC,17.910256,0.000000,1,0.100000,1,17.910256,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
BX500CI,26.653846,0.000000,1,0.100000,1,26.653846,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
C06GHXK473,2.435897,0.000000,1,0.100000,1,2.435897,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
C0792,36.807692,0.000000,1,0.100000,1,36.807692,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
C2000USB,0.241226,0.000000,1,0.100000,1,0.241226,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CAB010SCSM,5.371795,0.000000,1,0.100000,1,5.371795,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CAPAK4CWEM,9.384615,0.000000,1,0.100000,1,9.384615,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CAPAK4ENC4,37.512821,0.000000,1,0.100000,1,37.512821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CAPAKA4CWMF,4.692308,0.000000,1,0.100000,1,4.692308,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CAPAKA4ENC2P,23.448718,0.000000,1,0.100000,1,23.448718,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CAPAKA4ENC4P,4.692308,0.000000,1,0.100000,1,4.692308,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CAPAKA4IP1,4.692308,0.000000,1,0.100000,1,4.692308,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CAPAKA4IP2,4.692308,0.000000,1,0.100000,1,4.692308,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CAPAKA4IP4,4.692308,0.000000,1,0.100000,1,4.692308,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CBL500300S0001,18.064103,0.000000,1,0.100000,1,18.064103,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CF20G,11.025641,0.000000,1,0.100000,1,11.025641,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CF283A,7.230769,0.000000,1,0.100000,1,7.230769,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CFPFS2AW,14.435897,0.000000,1,0.100000,1,14.435897,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CFPFS2SAW,2.730769,0.000000,1,0.100000,1,2.730769,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CJ5E88TGBL,3.551282,0.000000,1,0.100000,1,3.551282,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CM100020,28.641026,0.000000,1,0.100000,1,28.641026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CM67,22.153846,0.000000,1,0.100000,1,22.153846,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CM901,28.641026,0.000000,1,0.100000,1,28.641026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CM902,28.641026,0.000000,1,0.100000,1,28.641026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CN012DNW137401590195A00,17.602564,0.000000,1,0.100000,1,17.602564,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CN0RC6520107867L0184,44.435897,0.000000,1,0.100000,1,44.435897,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CP03701,14.102564,0.000000,1,0.100000,1,14.102564,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CP03722,21.153846,0.000000,1,0.100000,1,21.153846,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CP118UI,7.367165,0.000000,1,0.100000,1,7.367165,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CPU3030,0.222636,0.000000,1,0.100000,1,0.222636,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CRPM42,2.512821,0.000000,1,0.100000,1,2.512821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CS412,1.923077,0.000000,1,0.100000,1,1.923077,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CT45SNIST,48.294872,0.000000,1,0.100000,1,48.294872,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
CX5000,22.564103,0.000000,1,0.100000,2,11.282051,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
D354100,80.269231,0.000000,1,0.100000,2,40.134615,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
D7954,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
DFVMMD401T,46.692308,0.000000,1,0.100000,1,46.692308,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
DPN02J1CF,8.948718,0.000000,1,0.100000,1,8.948718,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
DPO78286801,46.512821,0.000000,1,0.100000,1,46.512821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
DPV4HPM,21.153846,0.000000,1,0.100000,1,21.153846,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
DSL2640U,4.166667,0.000000,1,0.100000,1,4.166667,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
DT12045,44.000000,0.000000,1,0.100000,1,44.000000,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
E172FPB,1.692308,0.000000,1,0.100000,1,1.692308,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
E193FPP,34.102564,0.000000,1,0.100000,1,34.102564,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
E248WFPB,38.076923,0.000000,1,0.100000,1,38.076923,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EDA50KP,45.474359,0.000000,1,0.100000,1,45.474359,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EDA51K1,4.304856,0.000000,1,0.100000,1,4.304856,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EDA51REGSHT,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EDS208,8.335672,0.000000,1,0.100000,1,8.335672,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EMPS10W,23.641026,0.000000,1,0.100000,1,23.641026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EMPS85W,19.858974,0.000000,1,0.100000,1,19.858974,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EN12209,9.410256,0.000000,1,0.100000,1,9.410256,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EN501313,46.846154,0.000000,1,0.100000,1,46.846154,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
ESAU208,10.666667,0.000000,1,0.100000,1,10.666667,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EW447M0100,14.641026,0.000000,1,0.100000,1,14.641026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EW447P0100,29.294872,0.000000,1,0.100000,1,29.294872,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EW450M0100,14.641026,0.000000,1,0.100000,1,14.641026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
EW451P2800,14.641026,0.000000,1,0.100000,1,14.641026,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
FCD262STPR5M,31.782051,0.000000,1,0.100000,1,31.782051,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
FCSIC2100,48.346154,0.000000,1,0.100000,1,48.346154,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
FH973A,42.692308,0.000000,1,0.100000,1,42.692308,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
FOP9SCSC2M,5.858974,0.000000,1,0.100000,1,5.858974,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
FP1BLCUL01H,30.153846,0.000000,1,0.100000,1,30.153846,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
FVMMDDD1111RX,31.538462,0.000000,1,0.100000,1,31.538462,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
FVMMDDD1111TX,31.538462,0.000000,1,0.100000,1,31.538462,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G070194000,15.025641,0.000000,1,0.100000,1,15.025641,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G070196000,12.705128,0.000000,1,0.100000,1,12.705128,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G070198000,3.551282,0.000000,1,0.100000,1,3.551282,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G070202000,6.948718,0.000000,1,0.100000,1,6.948718,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G120752031,36.102564,0.000000,1,0.100000,1,36.102564,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G120752034,11.987179,0.000000,1,0.100000,1,11.987179,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G120752047,31.192308,0.000000,1,0.100000,1,31.192308,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G120752050,36.461538,0.000000,1,0.100000,1,36.461538,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G120752077,10.371795,0.000000,1,0.100000,1,10.371795,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G120752078,24.576923,0.000000,1,0.100000,1,24.576923,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G120752081,15.076923,0.000000,1,0.100000,1,15.076923,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G120752082,15.076923,0.000000,1,0.100000,1,15.076923,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G120752090,36.102564,0.000000,1,0.100000,1,36.102564,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G120752099,0.012821,0.000000,1,0.100000,1,0.012821,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
G21572,30.397436,0.000000,1,0.100000,1,30.397436,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
GAVM2,34.230769,0.000000,1,0.100000,1,34.230769,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
GG15LSANEDC,2.256410,0.000000,1,0.100000,1,2.256410,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
GN1200,5.115385,0.000000,1,0.100000,1,5.115385,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
H500,5.975368,0.000000,1,0.100000,1,5.975368,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
HCM19SS1USILVEREMEA,32.884615,0.000000,1,0.100000,1,32.884615,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
HF41640R2T0A,43.435897,0.000000,1,0.100000,1,43.435897,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
HRDP4GNSX,19.461538,0.000000,1,0.100000,1,19.461538,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
HREP4D500X,24.320513,0.000000,1,0.100000,1,24.320513,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
HSTNC008PSF,15.230769,0.000000,1,0.100000,1,15.230769,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
ICF1150MSC,14.449141,0.000000,1,0.100000,2,7.224570,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
ICF1150MST,11.868802,0.000000,1,0.100000,1,11.868802,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
J4097A,14.256410,0.000000,1,0.100000,1,14.256410,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
K09A,16.358974,0.000000,1,0.100000,1,16.358974,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
K280E,18.576923,0.000000,1,0.100000,1,18.576923,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
K72327EU,0.000000,0.000000,3,0.300000,4,0.000000,0.000000,0.000000,0.090000,
KB1421,2.256410,0.000000,1,0.100000,1,2.256410,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
KB216BKUS,30.358974,0.000000,1,0.100000,2,15.179487,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
KB216P,30.346154,0.000000,1,0.100000,1,30.346154,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
KB4021,15.179487,0.000000,1,0.100000,1,15.179487,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
KKB2050HS,3.794872,0.000000,1,0.100000,1,3.794872,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
KXTDA30,24.371795,0.000000,1,0.100000,1,24.371795,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
L175GZ,11.423077,0.000000,1,0.100000,1,11.423077,0.000000,0.300000,0.090000,CAT_UNKNOWN_HEAVY
